100, 0.00004344212820513
100, 0.00002450686376812
101, 0.00001123390836653
102, 0.00000729864075993
102, 0.00000646380810398
103, 0.00000662096006265
104, 0.00000639011186697
104, 0.00000633111835206
105, 0.00000669650871632
106, 0.00000675471725240
107, 0.00000676569200000
107, 0.00000673166162420
108, 0.00000685152917342
109, 0.00000713139038786
110, 0.00000671297855441
110, 0.00000713333164557
111, 0.00000713691814346
112, 0.00000700382270091
113, 0.00000719522808511
114, 0.00000743480299033
114, 0.00000733558456201
115, 0.00000711233725820
116, 0.00000755900805009
117, 0.00000735392434783
118, 0.00000737211857018
118, 0.00000766774161378
119, 0.00000760256744604
120, 0.00000752191814947
121, 0.00000773357365050
122, 0.00000787471415270
123, 0.00000792490159325
123, 0.00000776653076217
124, 0.00000819541763566
125, 0.00000823357059396
126, 0.00000786577209302
127, 0.00000850270724346
128, 0.00000846552352352
129, 0.00000838813492063
130, 0.00000845997797798
130, 0.00000870694026777
131, 0.00000864108486708
132, 0.00000834280157947
133, 0.00000885846121593
134, 0.00000907573068670
135, 0.00000857040425532
136, 0.00000906408145766
137, 0.00000933268874172
138, 0.00000901717377399
139, 0.00000917135466377
140, 0.00000942856633222
141, 0.00000935780641593
142, 0.00000915298051948
143, 0.00000953914446953
144, 0.00000952246283784
145, 0.00000935162168142
146, 0.00001012949940120
147, 0.00001006205595238
148, 0.00000956332618510
149, 0.00001042626017263
150, 0.00001019723522316
151, 0.00001002659786477
152, 0.00001029748842875
153, 0.00001045598393078
154, 0.00001035907107843
155, 0.00001051481467662
156, 0.00001069900000000
157, 0.00001105066928105
158, 0.00001027070352369
160, 0.00001130426203209
161, 0.00001155687295082
162, 0.00001054350997506
163, 0.00001184901260504
164, 0.00001139016846361
165, 0.00001120414039735
166, 0.00001140372641509
167, 0.00001166424689655
169, 0.00001148732472826
170, 0.00001156113269494
171, 0.00001206748930100
172, 0.00001169305248619
173, 0.00001145300948509
175, 0.00001178600696379
176, 0.00001242885441176
177, 0.00001176879972184
178, 0.00001264150373692
179, 0.00001260598658718
181, 0.00001231976384840
182, 0.00001284133232170
183, 0.00001295895558959
185, 0.00001246038880707
186, 0.00001347091242038
187, 0.00001313394565217
188, 0.00001269183033033
190, 0.00001370613776337
191, 0.00001375122276423
192, 0.00001320067082683
194, 0.00001384333387889
195, 0.00001406264559068
196, 0.00001364586935484
198, 0.00001387416393443
199, 0.00001465905025997
201, 0.00001434842784380
202, 0.00001378740293638
203, 0.00001468257986111
205, 0.00001471438956522
206, 0.00001414747658863
208, 0.00001526899097473
209, 0.00001535703992740
211, 0.00001451253173242
212, 0.00001567064259259
213, 0.00001587596247655
215, 0.00001528087184116
216, 0.00001559997601476
218, 0.00001606224098672
219, 0.00001551771794872
221, 0.00001601893371212
223, 0.00001649383625731
224, 0.00001625798076923
226, 0.00001604481404175
227, 0.00001697791164659
229, 0.00001705525604839
230, 0.00001632335328185
232, 0.00001735857494867
234, 0.00001738043942505
235, 0.00001677148118812
237, 0.00001795181528662
238, 0.00001777056302521
240, 0.00001708728080808
242, 0.00001805829914530
243, 0.00001791647881356
245, 0.00001767024008351
247, 0.00001832804545455
249, 0.00001876127050998
250, 0.00001802330703625
252, 0.00001798102972399
254, 0.00001841251416122
256, 0.00001878145898004
257, 0.00001876264966741
259, 0.00001986362910798
261, 0.00001960632638889
263, 0.00001893183445190
265, 0.00002029288249400
266, 0.00002022541387560
268, 0.00001922477727273
270, 0.00002016125000000
272, 0.00002075102205882
274, 0.00001985650000000
276, 0.00002039442891566
278, 0.00002091854207921
280, 0.00002026833333333
282, 0.00002181527835052
284, 0.00002205849218750
286, 0.00002085438423645
288, 0.00002188233333333
290, 0.00002253925600000
292, 0.00002136582575758
294, 0.00002281702425876
296, 0.00002313129508197
298, 0.00002195273056995
300, 0.00002356510584958
302, 0.00002316521643836
304, 0.00002227145263158
306, 0.00002359631476323
308, 0.00002366180446927
310, 0.00002280371159030
312, 0.00002416120571429
315, 0.00002434370689655
317, 0.00002347581388889
319, 0.00002492300000000
321, 0.00002487116764706
323, 0.00002388793785311
326, 0.00002542981981982
328, 0.00002573871428571
330, 0.00002449637971014
333, 0.00002599361656442
335, 0.00002623726006192
337, 0.00002536039520958
340, 0.00002715771153846
342, 0.00002705827795527
344, 0.00002623586068111
347, 0.00002768502614379
349, 0.00002751546753247
352, 0.00002634181931464
354, 0.00002790803960396
356, 0.00002817153000000
359, 0.00002705045686901
361, 0.00002850869360269
364, 0.00002940480208333
366, 0.00002766399019608
369, 0.00002941768750000
372, 0.00002932835986159
374, 0.00002858497635135
377, 0.00003098762271062
379, 0.00003063330685921
382, 0.00002923149655172
385, 0.00003139472962963
387, 0.00003128621033210
390, 0.00003004432269504
393, 0.00003245498084291
395, 0.00003350011857708
398, 0.00003336762598425
401, 0.00003280011627907
404, 0.00003401737349398
407, 0.00003190710188679
409, 0.00003361181746032
412, 0.00003405431325301
415, 0.00003218876045627
418, 0.00003439849186992
421, 0.00003442648780488
424, 0.00003336719291339
427, 0.00003492371900826
430, 0.00003544647280335
433, 0.00003402254618474
436, 0.00003564683613445
439, 0.00003665459307359
442, 0.00003479453909465
445, 0.00003691334497817
448, 0.00003645332327586
451, 0.00003547889121339
454, 0.00003781715178571
457, 0.00003666170995671
460, 0.00003683293043478
464, 0.00003864216438356
467, 0.00003767686666667
470, 0.00003817813063063
473, 0.00003949267289720
477, 0.00003772282666667
480, 0.00003965558878505
483, 0.00004147747058824
487, 0.00003850755454545
490, 0.00003953268691589
493, 0.00004206180597015
497, 0.00003943900000000
500, 0.00004265857286432
504, 0.00004311149746193
507, 0.00004031155714286
511, 0.00004346765128205
